127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/templates.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/crud.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/pdf-export.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/dashboard-kpi.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/reminders.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/global-search.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/csv-export.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/audit-log.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:23] "GET /js/dark-mode.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /sw.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /index.html HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /offline.html HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /manifest.json HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-72x72.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-96x96.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-128x128.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-144x144.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-152x152.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-192x192.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-384x384.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET /icons/icon-512x512.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:24] "GET / HTTP/1.1" 304 -
127.0.0.1 - - [18/Feb/2026 21:13:25] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /css/styles.css HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/utils.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/storage.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/validators.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/notifications.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/config.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/modal.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/templates.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/crud.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/reminders.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/global-search.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/dashboard-kpi.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/pdf-export.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/audit-log.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/csv-export.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/dark-mode.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /sw.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /offline.html HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /index.html HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /manifest.json HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-72x72.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-96x96.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-128x128.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-144x144.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-152x152.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-192x192.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-384x384.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET /icons/icon-512x512.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:13:53] "GET / HTTP/1.1" 304 -
127.0.0.1 - - [18/Feb/2026 21:13:55] "GET /sw.js HTTP/1.1" 304 -
